Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id,Week,Score_date
0,98,1,1,3.48,2,181.6,112,84.8,11.04,12.9,cd6ae51a-f7c1-4817-ac30-c6a938d97398,14,2026-04-06
0,90,1,0,0.24,1,61.3,91,29.4,9.72,11.4,4063e120-7376-4412-bed3-1579cd3718fd,23,2026-06-04
0,103,0,0,0.0,3,171.7,78,42.0,7.23,6.8,75412a60-110c-4946-b871-62959a0f4127,14,2026-04-03
0,100,1,0,0.33,4,210.9,85,67.3,16.47,9.4,71042b15-a0e4-439c-a549-c55fd1b381b8,23,2026-06-09
1,101,1,0,0.0,5,89.7,118,38.0,13.01,13.5,1f968e30-3eb5-45be-914c-4e6fade4f11d,26,2026-06-27
0,115,1,0,0.23,3,268.0,115,61.3,7.68,17.0,49fa485a-55cd-46cc-98e9-a5754d18114c,9,2026-03-02
0,163,1,1,3.32,2,231.9,56,91.2,10.59,12.3,50a51d41-7d71-4837-b14b-1ceab1759f34,18,2026-05-02
0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5,eb88547b-de6c-4901-af55-12607ece401a,8,2026-02-20
0,91,1,0,0.0,0,133.7,75,40.0,9.77,5.9,dd5d8c4c-5960-410b-b8f1-074a993decb5,21,2026-05-27
0,114,1,0,0.4,1,169.6,85,38.0,2.95,7.4,59edc268-339e-4a72-b799-4c79ede0965b,3,2026-01-21
0,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7,167a659e-cb95-4475-aeeb-4e9c5f9d6810,1,2026-01-05
0,190,1,0,0.0,1,150.9,86,49.0,13.43,14.7,99238f42-698c-484f-8ab7-bfe2e6c31bd9,14,2026-04-02
0,91,1,0,0.0,3,203.1,106,53.0,10.51,12.0,0d704c54-a698-44f6-afb6-f60dc07aab93,25,2026-06-19
0,87,1,0,0.31,0,136.3,97,41.1,8.61,7.1,a028b141-8754-4f56-8282-3f14048925bb,9,2026-03-02
0,3,1,1,3.08,2,67.4,116,63.8,12.2,11.4,965301d4-e8da-45d2-b240-848ad1eb4c86,4,2026-01-22
0,142,1,1,2.38,1,224.4,114,74.8,7.3,8.8,eb6ba58d-b35e-4e3e-97ef-88f4d278dafa,22,2026-05-29
0,104,1,0,0.0,2,200.2,92,45.0,5.94,6.0,1996765b-8966-4d16-9a6a-b75c0e785b2d,10,2026-03-11
0,63,1,0,0.37,0,211.2,80,60.7,11.89,12.3,b2feeffe-0b9a-42bc-bf3e-1092c8ca6fbf,1,2026-01-01
0,83,1,0,0.0,1,208.9,71,54.0,10.74,13.0,94e48972-7e74-41ec-8717-73bd16cb8c9d,19,2026-05-13
0,96,1,0,0.21,2,160.2,117,52.1,13.38,9.3,b93ce054-5930-4fc3-b48a-04fd66281515,2,2026-01-12
0,30,1,0,0.0,3,145.0,76,46.0,12.04,7.1,8e05481c-aee8-4831-83d7-a4b4a0097375,13,2026-03-31
0,135,0,1,1.57,2,127.7,54,55.7,10.75,5.8,74d7e5ee-dd7b-48b9-84a3-b4275daa7643,7,2026-02-15
1,86,0,0,0.0,2,162.4,131,42.0,8.35,11.4,3da10ff6-80e6-4a2f-beb4-4b805c375035,5,2026-02-03
0,149,1,1,2.94,1,206.7,79,79.4,8.73,10.9,9939689e-6f0f-4965-a4f0-3f6695612772,26,2026-06-26
0,142,1,0,0.0,1,145.4,93,43.0,10.46,10.9,70c10a44-fbc6-4235-b0b3-a968aedba8d1,12,2026-03-19
0,81,0,1,2.13,1,237.1,76,84.3,13.21,7.9,edece44e-d893-468d-9480-a6ee6296c38d,7,2026-02-14
0,87,1,0,0.32,1,234.8,85,55.2,7.05,9.5,e9bcf016-7dbf-4794-a4c9-d7146e96562a,23,2026-06-04
0,79,1,1,3.29,3,103.1,90,71.9,12.15,12.2,dc93a772-56a1-4480-8fc9-af077b88ffc9,11,2026-03-14
0,56,1,0,0.0,2,164.3,92,48.0,11.69,11.8,90c503af-7c91-4c50-ae13-27f5d6569203,4,2026-01-26
0,93,1,0,0.0,0,146.3,85,44.0,10.83,11.5,3a4adda3-a49f-4079-a0e4-d8f94d000109,7,2026-02-16
0,50,1,1,2.86,1,214.3,129,90.6,14.49,10.6,7eb5ba1c-5ce0-4e15-8e97-f3c51c928943,18,2026-05-01
0,134,1,0,0.35,2,177.2,91,53.5,11.44,8.9,b852d8c0-7575-4bed-bff0-fac9844b2cda,8,2026-02-25
0,136,1,0,0.0,7,163.4,83,49.0,12.47,9.8,3824b1e8-350b-4a08-8f75-e440c6def039,14,2026-04-04
0,89,1,0,0.0,1,137.9,96,40.0,9.63,11.0,5ff7394e-f7b8-4b60-b89a-b613c9f9cb70,16,2026-04-17
0,129,1,0,0.0,1,150.0,98,46.0,11.62,12.5,2795e440-1963-4da6-834f-65ea74a6e695,9,2026-03-04
1,27,1,0,0.36,2,226.3,95,65.6,13.72,8.2,d4d77f2e-a93b-43fc-a493-bf7904bb5e0a,7,2026-02-17
0,139,1,0,0.0,1,221.3,140,52.0,7.89,11.3,9974f7d6-c7c4-4a15-bd63-93d21e2e8273,9,2026-03-02
0,47,1,1,2.24,1,172.9,109,64.4,6.88,8.3,9b1f805e-dc80-40c2-a4dc-e554dbc28e34,12,2026-03-22
1,65,1,0,0.29,4,129.1,137,44.9,11.43,12.7,1f6552d0-72f1-4143-a968-b67de38ec3f8,4,2026-01-26
0,110,1,0,0.34,1,192.6,102,51.4,8.95,9.4,dcfd8f68-0be2-43e3-8c3c-474e9e638774,6,2026-02-05
0,86,1,1,2.73,0,197.9,99,75.3,8.28,10.1,57b4333e-1c4a-4489-a092-25831f1635fc,1,2026-01-01
0,110,1,0,0.3,1,222.7,94,50.0,5.29,13.5,867fe214-27c9-4454-ab4d-2aa84e3b4799,2,2026-01-08
0,98,1,1,2.97,1,110.5,87,68.7,11.39,11.0,36d1ca79-c6eb-4955-9d61-b2e6f2d74bfc,17,2026-04-23
1,127,1,0,0.26,1,266.6,106,70.6,13.24,5.9,1fcd7134-55d3-4819-9fbc-bd6a22aa38a5,15,2026-04-09
0,134,1,0,0.0,0,244.1,99,63.0,12.35,7.2,2bb6c541-c563-4aaf-9c28-2dde1e3a1a72,26,2026-06-29
0,103,1,0,0.38,2,70.9,134,27.8,6.73,12.0,24b065fe-7f4c-49ce-aa9c-0798638e9d38,7,2026-02-16
0,86,1,0,0.42,3,190.5,115,52.2,8.98,10.1,6ce2aae7-d5b0-412d-8a7e-2416b22c5020,19,2026-05-07
1,62,0,0,0.0,0,159.7,86,44.0,9.88,13.9,f6ea6bf0-d1bb-42bd-91f6-7280f6a440eb,8,2026-02-25
0,81,1,0,0.0,2,153.5,99,43.0,9.88,6.3,332e3ec9-3364-4804-9fb8-b24bca0ff2f4,2,2026-01-14
1,125,0,0,0.3,0,298.4,78,77.0,13.53,12.2,56ab6342-675d-4c78-b9cf-abf6178d89b9,4,2026-01-28
1,71,1,0,0.0,0,278.9,110,64.0,9.51,11.7,0c634899-cd5c-4368-991e-37d18dbaa9a7,12,2026-03-19
0,133,1,1,1.81,5,239.9,107,81.1,12.69,6.7,16f36046-4221-40bc-9333-934f93bad244,19,2026-05-10
0,132,1,0,0.0,2,181.1,121,58.0,15.72,4.2,0050b3e3-c5ee-4dd1-9921-7a3891d92657,16,2026-04-19
0,85,1,0,0.0,0,209.8,82,53.0,9.73,11.3,d4401b20-ddce-4d6e-9e04-5565f13552d6,22,2026-06-03
0,107,1,0,0.0,1,260.5,108,53.0,5.12,9.8,1cb4f229-acc6-4dec-a6d7-b3942026f334,2,2026-01-14
0,102,1,0,0.0,1,129.5,56,53.0,17.71,10.9,4fa4c85c-5a41-4f21-b2a7-484b1f4d4ce9,8,2026-02-25
0,155,1,0,0.0,3,165.4,108,44.0,9.19,8.9,dc143c5a-823c-4c94-b283-9d7ce99c2ef7,17,2026-04-25
0,114,1,0,0.0,2,187.8,109,46.0,7.73,10.1,8bad05b7-6cef-4e4f-b691-e9ec7a2ef97f,1,2026-01-07
0,112,1,1,3.11,1,198.8,122,86.1,11.93,11.5,1389d760-40a7-44d4-be7c-7076bee94a32,1,2026-01-03
0,64,1,1,1.22,0,94.4,104,40.2,6.81,4.5,1bd5df71-5b0d-4be9-8182-64d24cab05b2,16,2026-04-21
0,117,1,0,0.0,0,168.8,137,50.0,12.07,15.5,3695f5fd-635a-438d-93a5-675fd0163c11,22,2026-05-31
0,45,1,0,0.37,1,155.7,110,52.7,13.02,11.0,bec80212-462e-45fd-bbf6-de3222a2d7dc,16,2026-04-17
0,128,1,1,2.92,0,222.9,136,90.2,13.1,10.8,c75958e5-31f3-453a-82a1-b8d814e5c089,3,2026-01-18
0,190,1,0,0.26,0,142.9,96,42.6,8.9,6.6,569ca774-96c2-4728-a2c3-c20637f41b4e,6,2026-02-07
0,117,1,0,0.0,2,191.1,93,57.0,14.14,12.0,04a88d3c-bb45-431e-b097-949e7358b0a8,17,2026-04-25
0,67,1,0,0.0,2,152.5,131,48.0,12.62,4.9,508eac7c-b700-414f-ae15-07204da5ecbf,3,2026-01-15
0,36,1,1,2.32,2,29.9,123,40.2,6.46,8.6,f0129b2b-0bea-44e3-a006-34bc6bbd9d74,17,2026-04-29
0,131,1,0,0.0,2,187.9,110,49.0,10.03,10.2,46752514-a52b-4ff6-aaed-b82c80606684,4,2026-01-28
0,91,0,0,0.31,3,129.9,112,40.1,8.67,11.2,edcf92c3-d8cc-45d7-a1a0-8c77410558f2,6,2026-02-08
0,105,1,0,0.24,3,115.5,73,45.4,13.37,13.3,797d56b1-e895-4340-9826-4dd3b89439f8,3,2026-01-17
0,122,1,0,0.0,1,35.1,62,22.0,9.04,12.7,ad97d117-8255-4de8-a59e-56d8cb2372a7,13,2026-03-27
0,76,1,1,2.19,1,214.6,110,75.9,10.26,8.1,b225ee3f-1aa5-4bc0-abd3-6fc8505b5413,18,2026-05-06
0,89,1,1,1.59,0,97.8,98,50.9,10.36,5.9,ca0ce7e2-8807-4a03-9a75-7f4f8d703659,7,2026-02-13
0,68,1,0,0.0,1,159.5,123,48.0,12.04,11.4,2aba0423-13a8-430e-a087-b40f9cc3dea5,4,2026-01-25
0,85,1,0,0.2,0,259.8,85,67.0,12.12,5.4,50c67a2f-5bee-41e4-85d4-3e3c96afe409,21,2026-05-25
1,64,0,0,0.0,1,346.8,55,81.0,12.48,13.3,19aea9e4-d3ac-44c9-9367-5562af301702,2,2026-01-13
0,95,1,0,0.0,1,149.2,96,48.0,13.04,8.1,2fdb29fc-49f6-469a-b78f-9fd06c061d83,4,2026-01-25
0,128,1,0,0.0,0,103.3,122,39.0,12.3,6.4,ae128b98-48e9-43c2-94f2-bd2fb3a10abd,10,2026-03-09
0,123,1,0,0.0,3,150.0,98,34.0,4.49,11.1,8894c6aa-70ca-4300-922f-bafc661eb85d,20,2026-05-18
0,54,1,0,0.0,3,134.3,73,37.0,7.78,14.7,95f055c1-3349-420a-911b-afb6601fc1e2,10,2026-03-08
0,58,1,1,2.27,0,178.1,111,73.7,11.84,8.4,6b0fb2a2-0321-40d8-91e7-ab5dfc460358,16,2026-04-19
0,85,1,0,0.0,3,222.3,132,58.0,11.58,11.0,9661ddbb-41ce-460c-9e58-84bcab9e9e05,21,2026-05-26
0,68,1,0,0.33,0,226.7,94,56.3,8.42,10.2,fdb0660e-017d-45b7-b13f-4a5fe47a188b,16,2026-04-21
0,92,1,0,0.0,0,208.0,125,53.0,9.95,8.6,17388404-df5d-4508-b2ce-b7a989badd2e,16,2026-04-21
0,59,1,0,0.19,1,153.6,92,45.9,10.28,12.5,7f0c0451-3f52-4bcc-a7ec-1565c8e84541,5,2026-02-03
0,132,1,0,0.0,0,99.5,110,28.0,6.46,9.7,d2902fbf-ffff-443e-9099-6e03f274a99b,16,2026-04-21
0,75,1,1,3.05,2,121.5,97,74.5,13.57,11.3,8ea4b519-a422-4cf4-baa0-1e87572ab404,2,2026-01-08
1,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4,47bec7b8-5c05-4501-92da-c395983e1b49,24,2026-06-17
0,57,1,1,3.19,1,201.2,76,90.9,14.01,11.8,55f76b94-2489-419e-b0e5-0d9866c2534c,17,2026-04-23
0,79,1,0,0.31,3,156.9,109,41.1,6.11,11.3,2de1d11a-a6da-42cf-bbf6-0934d6394bca,12,2026-03-24
0,139,1,0,0.0,2,271.6,130,60.0,7.8,11.6,6a1298c0-36a6-438f-b2de-e064153b6270,6,2026-02-11
1,70,1,0,0.0,0,232.8,95,66.0,15.17,12.9,c9416859-c286-4bc6-a296-95e84a775774,25,2026-06-18
0,71,1,0,0.23,4,258.4,132,57.3,6.34,9.7,af6909ff-429e-4ba9-854c-89940cf9cc1b,15,2026-04-11
0,103,1,0,0.0,1,141.3,123,46.0,12.68,6.4,60dbf1b4-689a-4490-a6bb-84e48644e0fb,1,2026-01-06
0,54,1,0,0.16,2,159.8,99,51.6,13.2,9.7,babd9efc-375c-40e6-97a5-4c3261621152,26,2026-06-29
0,129,1,1,2.51,3,177.3,95,74.1,10.59,9.3,ffd5da23-2e87-4501-a29e-938680eddadb,4,2026-01-26
1,56,1,0,0.16,4,162.3,99,42.6,7.46,14.8,264bf34c-08af-484c-b539-4e525eedcead,10,2026-03-05
0,94,1,0,0.0,4,181.8,85,49.0,10.12,9.2,62526d6c-5add-4af8-933b-eb6615d90ce5,9,2026-02-28
0,140,1,0,0.0,2,235.5,81,62.0,12.86,11.5,3c540bf4-748d-4a53-bbe1-734d491b5767,16,2026-04-19
0,27,1,0,0.16,1,236.7,110,61.6,11.6,12.7,d53b8536-829b-4810-9e81-4045230c161f,18,2026-05-01
0,106,1,0,0.0,1,274.4,120,64.0,9.93,6.0,69912cbb-5e89-42fe-87ae-4a9ac1b9405f,5,2026-02-02
0,91,1,0,0.0,3,231.8,120,53.0,7.53,11.6,eb6e956f-9a1f-463f-ba87-e4282cab4df2,26,2026-06-30
0,136,1,0,0.0,0,109.4,91,37.0,10.38,11.6,986ea285-4486-47be-a185-bf0cd5b4115b,22,2026-05-30
0,75,1,1,3.62,2,118.5,86,75.2,10.7,13.4,4674fd87-5d11-494b-a3bb-6884491347a8,3,2026-01-21
0,127,0,1,2.81,1,95.9,117,58.1,7.98,10.4,6dec0902-b712-4572-9a07-2db361eddf52,10,2026-03-11
0,17,1,1,2.19,1,198.5,123,78.9,13.53,8.1,1cdcb8e7-9685-42ff-bac5-32c38940b3d8,16,2026-04-22
0,6,1,0,0.0,3,226.5,93,52.0,7.61,9.4,c852e83c-e968-4bdd-ae48-5b1428056310,1,2026-01-04
0,77,1,0,0.0,2,144.9,136,38.0,7.57,12.3,248c915e-59f4-4a14-ad1b-f7c274f1e6c9,14,2026-04-04
0,11,1,1,1.62,3,190.6,86,68.2,11.01,6.0,a39cce07-15cd-4c41-980c-3ebbffb2ad41,11,2026-03-16
0,116,1,0,0.0,0,201.8,82,54.0,11.58,16.5,2374667d-4cf3-4be6-a86c-1970c45b3a43,9,2026-03-03
0,117,1,0,0.0,1,97.1,98,36.0,11.4,10.6,c48a4ad6-1e3c-441d-80ed-f1cddb9cefa1,14,2026-04-04
1,136,1,0,0.45,1,269.8,106,70.5,11.44,10.1,48edb60c-36a4-4efd-a242-eed32324500f,14,2026-04-05
0,121,1,1,1.73,2,110.0,94,48.3,7.08,6.4,79aab6bb-69a4-453d-a43c-53f4079a1dc9,22,2026-06-01
0,86,1,0,0.0,4,226.3,88,58.0,11.15,13.0,1a252dac-8855-445e-b27c-efaeacff9459,8,2026-02-24
0,68,1,0,0.0,2,222.1,107,55.0,9.97,9.4,8de40535-4e80-4068-bbc2-fe109f7ef12f,20,2026-05-17
0,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1,5e0428c4-a8f7-41d0-883f-d74afb8e869c,19,2026-05-11
0,63,1,0,0.0,0,185.3,87,51.0,11.27,11.7,24190674-2a20-410a-9b6a-c9b8c6311014,5,2026-01-31
0,112,1,0,0.29,0,194.4,101,52.9,9.52,11.4,4d9fc728-2965-41f1-9e41-163e80f7d365,6,2026-02-09
1,94,1,0,0.0,3,271.2,105,64.0,10.13,11.5,8a992950-17dc-460a-acfb-baa373dd1a30,6,2026-02-05
1,60,0,1,3.78,0,265.9,113,101.8,10.79,14.0,2d733da6-0c79-41c7-a0d7-f177d16d6f32,22,2026-06-01
0,142,0,1,2.65,0,191.1,109,72.5,7.48,9.8,7617779b-1681-4d06-8dfa-bef151541c7e,1,2026-01-06
0,84,1,0,0.0,1,75.3,96,29.0,9.0,12.3,a58e31f5-1a23-43a6-8f1d-30e9de3b2f18,10,2026-03-07
0,148,1,0,0.45,1,185.2,87,50.5,8.52,9.5,2089cae5-7190-4793-8145-a20c46c569a5,11,2026-03-16
0,87,1,0,0.29,1,228.7,90,55.9,8.15,11.8,e1ec221e-b2ea-47b9-9fd1-0a99d223a539,1,2026-01-04
0,38,1,0,0.0,0,149.0,92,30.0,2.46,13.9,2fa6426f-e16d-4a55-bf00-211e51a6b717,12,2026-03-20
0,112,1,1,3.59,0,60.6,113,60.9,8.3,13.3,8fdb98a0-b627-43d9-8803-70ad11d84614,20,2026-05-14
0,145,1,0,0.0,1,229.6,82,51.0,6.91,3.3,cc53b692-ddfa-4398-9dd7-2385849459af,17,2026-04-28
0,103,0,0,0.38,3,62.8,124,29.8,8.52,9.4,e9a9fe76-9ae7-450b-9387-663fb7211ce2,17,2026-04-23
0,145,1,0,0.0,1,199.2,124,45.0,6.3,7.6,eeffdb9d-99ae-4bc6-ba32-e3ee2fedc558,14,2026-04-04
0,118,1,0,0.0,2,154.6,112,42.0,9.21,12.6,43dd34ba-768c-4a1b-ae07-5935e5f20fc6,26,2026-06-28
0,204,1,0,0.0,3,205.2,145,49.0,7.74,14.1,be7ace08-1fbf-467e-87d2-c67d86790742,9,2026-03-03
0,120,1,0,0.0,2,177.2,88,54.0,13.52,14.0,39d40f03-efe2-4fa7-a80d-1c1fb548e4de,12,2026-03-20
0,119,1,1,2.16,2,217.1,92,77.6,11.04,8.0,dbcfe885-3327-4eea-828a-aa6af4a1bcd1,20,2026-05-16
0,100,1,0,0.21,2,235.8,130,58.1,8.8,7.3,11ae7a44-8ba4-4e54-9a83-8e9add1a1b6d,4,2026-01-26
0,183,1,1,2.35,2,86.5,119,62.5,14.26,8.7,b39e0ccc-12d3-477e-a000-5bae99b3725e,26,2026-06-28
0,66,1,1,2.4,1,174.7,92,74.0,11.61,8.9,e7196fed-fbab-4581-893c-06c579f4c437,25,2026-06-22
1,121,1,0,0.0,3,255.1,93,67.0,13.35,8.8,d85ec953-c64a-4634-aa95-2a814e081bfd,7,2026-02-13
0,100,1,0,0.0,1,166.0,102,49.0,11.81,10.9,7f17ab2b-1989-4006-b295-ee98b1ef4f75,19,2026-05-13
0,168,1,0,0.0,1,128.8,96,31.0,5.25,11.2,61434cc7-ce4c-4857-9795-cccfcd59c935,10,2026-03-11
0,169,0,0,0.0,3,57.1,98,27.0,9.99,6.5,ce016f17-475f-4098-acc5-10fc7b37d011,22,2026-06-03
1,53,1,0,0.31,0,261.2,119,69.1,12.54,9.8,e52f9823-634b-40d3-b64f-50a4a67e5538,17,2026-04-28
0,73,1,0,0.41,1,157.6,92,48.1,9.92,9.1,c7c03864-c4c1-4fbf-a98d-cba256ea8192,10,2026-03-09
1,66,1,0,0.0,1,167.3,91,48.0,11.5,10.6,6c85c15f-8150-4dcf-8dba-ed6cb0a4db53,3,2026-01-19
0,115,1,0,0.0,2,146.7,128,34.0,5.31,11.1,80e88fa2-d2c9-4819-982d-36d33d88af46,3,2026-01-20
0,122,1,0,0.0,2,119.3,93,40.0,11.2,8.7,d2b98251-decb-406f-ac24-807a9a438302,17,2026-04-23
0,120,1,0,0.0,2,198.8,56,54.0,11.51,9.9,c2106325-c902-48ef-a197-7e29c945b532,20,2026-05-20
0,111,1,0,0.0,0,197.1,117,53.0,11.39,9.3,bc8d551a-351b-4d3e-8a55-7afaef20ff1c,7,2026-02-16
1,147,1,0,0.0,0,274.0,92,67.0,11.59,6.2,cbd906ca-add0-461e-b423-ef3894773ac2,1,2026-01-01
0,92,1,0,0.0,2,139.8,98,39.0,8.75,9.4,f06f2de0-f887-4b72-be04-d43668b8b90f,13,2026-03-31
0,85,0,0,0.0,2,216.0,73,53.0,9.41,3.6,d59a87a3-b598-4f33-aeb3-8834adc7b734,21,2026-05-22
0,142,1,0,0.0,2,84.8,95,27.0,6.84,14.2,fd76378d-ee4f-4f38-ada4-7237c8b8cd74,10,2026-03-05
1,91,1,0,0.0,1,153.0,123,38.0,7.06,10.3,f364399b-fbdc-4497-b1dc-6623f548cf2c,6,2026-02-07
1,78,0,0,0.0,1,236.8,141,63.0,13.27,9.5,cedb3086-7b9a-4595-8c76-2a9cf2a1e07d,6,2026-02-06
0,129,1,0,0.0,2,198.4,91,57.0,13.24,9.2,342de354-7297-4155-9e08-192920556504,18,2026-05-06
0,108,1,1,2.57,2,169.8,136,69.7,8.69,9.5,9f71103e-105e-4907-9326-c51fff9e83be,20,2026-05-19
0,67,1,1,2.59,1,104.9,65,62.9,10.82,9.6,246172d4-783a-4a12-a6b5-5c3b4e9a8238,15,2026-04-10
0,124,1,0,0.0,0,178.4,72,51.0,11.68,12.0,95cd9bf0-fc75-45da-8f3a-71a4e2c5591d,11,2026-03-18
0,130,1,0,0.0,3,155.9,95,49.0,12.81,11.7,36b680ae-6afd-4644-aed1-8fcd54a90bf7,1,2026-01-03
0,169,1,0,0.0,0,100.8,112,37.0,11.5,9.5,7fffb861-c174-49f9-abed-aee479d88c3c,23,2026-06-10
0,59,1,0,0.27,2,166.3,95,51.7,11.97,10.0,54d94a9b-7790-480c-bea8-46632e02bddd,20,2026-05-14
0,75,1,1,2.48,0,214.1,62,78.8,10.05,9.2,3f8ceccd-bb39-4922-b911-666e25511c37,26,2026-06-27
1,40,1,0,0.0,6,81.7,123,32.0,10.51,11.3,a35ebd74-b947-4183-84cc-75bcb3297518,2,2026-01-10
0,133,1,0,0.0,4,221.1,133,52.0,8.01,8.4,6558ee82-4674-4f06-a6d6-d8f00cdf1f22,1,2026-01-05
0,176,1,1,1.94,1,283.2,130,81.4,8.13,7.2,9e86f82b-7feb-488f-b9c0-ffae619c4f62,22,2026-05-31
0,106,1,0,0.0,1,169.4,107,46.0,9.86,10.7,d8e5aed2-2fc0-413b-ad3f-b01698819f46,20,2026-05-18
1,120,1,0,0.0,1,212.1,131,54.0,10.47,5.3,cfb56095-6bb1-48dd-abf8-7b28700782f3,25,2026-06-21
0,63,1,0,0.19,0,180.5,126,52.9,11.5,10.6,b6d4f844-30f3-435e-9510-e95d0d0b2d29,19,2026-05-10
0,113,1,0,0.0,3,92.6,85,31.0,8.88,14.4,2a6ea547-dd5a-4a6d-bc8a-89d30e1552c1,2,2026-01-13
0,79,1,1,1.7,4,264.3,79,80.0,10.14,6.3,1b493fe0-aebf-4e11-af87-cc8b56f88183,24,2026-06-17
0,110,1,0,0.0,2,241.2,105,56.0,8.72,8.5,15e0bcec-28a9-4e3c-9421-873a68fa75fe,19,2026-05-10
0,17,1,0,0.0,1,161.5,123,46.0,10.71,8.6,3000390d-7ea4-4cd1-8d08-f5a5dfe3e838,12,2026-03-25
0,177,1,1,2.81,1,230.2,106,84.1,9.81,10.4,edaa74d3-c524-4aac-9903-c41bcddeb95d,10,2026-03-06
0,65,1,0,0.0,1,213.4,111,57.0,11.73,2.7,49cd7d38-20ea-4202-bbc7-ee9df88058cf,9,2026-03-04
0,118,1,0,0.0,2,113.0,80,32.0,7.51,10.8,4eb80180-c54e-45d9-bc39-961c947244ad,15,2026-04-11
0,70,1,0,0.0,1,222.8,114,57.0,10.8,0.0,5ae50fd5-dea5-4257-8e9d-905d33950bd3,11,2026-03-14
0,136,0,0,0.0,2,183.4,103,44.0,7.1,10.4,cc87b688-d442-4502-a8d7-c5dc604ebd76,3,2026-01-17
0,105,1,0,0.0,2,166.1,93,44.0,8.8,16.2,abba3e8f-fcb4-4630-bce2-07f1dedcfb5a,2,2026-01-09
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,72327d29-b6dc-4ca4-9d40-eb7eb231d6df,21,2026-05-23
0,48,1,0,0.0,1,188.4,63,47.0,8.3,13.2,39ff5bfc-7546-432c-92db-3ef80517975f,22,2026-06-01
1,98,1,0,0.0,1,165.0,129,46.0,10.13,12.5,17f175b3-b67d-4065-a139-b98650aac00c,6,2026-02-07
0,3,1,1,3.21,2,118.1,117,71.1,11.08,11.9,c9e690af-10b8-422f-a6bc-584e53725ee7,24,2026-06-12
0,106,1,0,0.26,1,187.1,104,56.6,12.51,11.0,2c38e0e2-cd12-463e-984c-ae0ae34cdb4a,14,2026-04-04
0,111,1,0,0.0,3,146.2,55,48.0,13.08,8.7,3f275084-680c-4741-bffb-90ef15a47dfa,14,2026-04-05
1,71,0,0,0.0,4,186.1,114,49.0,9.93,13.8,a2d00429-5ab2-4636-a672-2857fcf70f9e,7,2026-02-18
0,16,1,0,0.0,1,153.2,65,46.0,11.49,10.7,ae557512-40d1-4e0b-b777-dd735e3e47c9,10,2026-03-10
1,112,1,0,0.0,5,111.9,92,29.0,5.7,14.1,3bf7fc99-d99a-44fc-8609-f8a8170d0af9,9,2026-03-03
1,100,1,0,0.32,0,278.0,76,66.2,8.84,8.3,8a37d539-eed6-4eff-b7a2-41d2184033b0,26,2026-06-27
0,83,1,0,0.0,2,134.8,96,38.0,8.36,7.7,ec310a4f-1a5e-4f23-9050-4e77c1ec9392,12,2026-03-19
0,82,1,0,0.0,4,200.3,96,52.0,10.06,7.1,97d7defd-2792-4fd1-b93a-344a9ae20453,17,2026-04-27
0,66,1,1,1.92,3,88.8,104,44.2,5.48,7.1,6e893f40-b46f-4fb4-9bf3-395dc125812b,18,2026-04-30
0,74,1,0,0.0,0,155.7,116,42.0,8.69,8.1,47587c68-93c1-4155-abd1-8720df250388,20,2026-05-17
0,62,1,0,0.0,3,186.8,94,50.0,10.38,8.8,5658838b-9d5d-4902-a624-e6eab059186d,24,2026-06-11
0,86,1,1,2.27,3,157.2,118,66.7,9.82,8.4,044dba8d-4239-443a-9088-1b85806f2ab0,11,2026-03-17
1,133,0,0,0.0,0,254.7,103,65.0,12.61,8.0,f002ccf0-27f3-4a0c-bfef-56077069ecc1,5,2026-02-04
0,170,1,1,3.51,0,178.1,130,86.1,12.14,13.0,4b98171a-cf13-4b5c-bbdb-14696df03426,1,2026-01-01
0,1,1,0,0.0,0,123.8,113,42.0,11.81,3.7,19c38520-a014-421e-a206-c6ced4945c77,6,2026-02-09
0,111,1,0,0.0,3,99.3,112,40.0,13.53,9.0,94f84095-1b6e-44c8-8776-13a2172f1f68,10,2026-03-05
0,65,1,1,2.65,0,224.2,106,81.5,9.48,9.8,0577a198-6534-4918-b1bc-aeba697e5feb,22,2026-05-30
0,136,1,0,0.0,2,92.4,109,35.0,10.95,12.9,7ad242c0-6d6d-4d7f-9df8-8495dfb18aa6,9,2026-03-01
0,94,0,0,0.0,4,243.2,109,54.0,7.35,7.2,b88388a8-1ede-4132-a4d7-3b6d68d0d8b0,10,2026-03-05
0,64,1,0,0.29,1,162.6,83,43.9,7.62,14.2,ead78822-23ec-4cd0-a83a-839d01b68bab,14,2026-04-03
1,126,1,1,3.46,4,153.4,90,73.6,7.57,12.8,16b23631-f185-49d7-af4f-c762ca2a52ff,11,2026-03-13
0,78,1,0,0.0,1,191.7,122,54.0,12.07,9.1,d3ad6c46-3279-4fc7-8512-dbefa09e2249,2,2026-01-11
0,136,0,1,2.43,2,85.2,98,59.3,11.52,9.0,6bcc0f29-0edc-42e6-a343-f6bfb1bac562,15,2026-04-15
0,138,1,1,2.13,0,19.5,149,37.3,7.05,7.9,7007beed-429e-4ead-b391-b0020d52169e,2,2026-01-14
