Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id
0,148,1,0,0.0,1,17.6,121,17.0,8.09,10.6,dd7e1d5e-6e9e-4adf-a893-a2db9187c6a2
0,120,1,1,3.11,1,177.9,117,77.1,8.76,11.5,a2ef3845-3283-4d34-9c54-128106f3f1e2
0,86,1,0,0.34,1,166.2,112,53.4,12.77,5.4,02639da7-bfcc-4a05-897b-726dba556ab8
0,130,1,0,0.35,1,176.9,109,41.5,4.54,9.5,f18aaf78-2598-4da5-bc41-5776e5bf3240
0,119,1,0,0.0,3,98.8,97,30.0,7.35,10.0,29d17f8e-adc7-409c-8a34-7feb62868141
1,87,1,0,0.0,5,151.0,83,45.0,10.99,9.7,4cb2b245-379d-452f-b174-eea84c167138
0,76,1,0,0.0,2,224.4,121,51.0,7.4,6.7,dccc3281-c4cd-4c6a-a753-d21eb6ea901c
1,109,0,0,0.0,2,268.4,85,59.0,7.53,9.7,80547118-1ee5-48be-921b-0db3b145a7cc
0,192,1,1,2.67,2,156.2,77,71.7,10.78,9.9,3a6f4c6d-ab42-4f80-bfe9-18ef4da28cca
0,133,1,0,0.0,2,216.2,67,56.0,11.11,3.1,e21e8bfb-b383-489d-b087-82c72cb1f294
0,33,0,0,0.0,1,190.6,100,47.0,8.09,13.0,60ec31c6-9675-4a8b-a466-b8f092dd59b6
0,112,1,1,2.62,0,183.2,95,79.2,12.64,9.7,cb0903e7-a2ab-4471-8e3c-a1193530302a
0,180,1,0,0.0,2,139.0,96,43.0,11.25,15.7,f2ad1973-d9e4-428f-bab7-d003c78eaf1d
0,137,1,0,0.27,2,205.9,88,55.7,10.47,14.5,c94baa22-6903-49eb-8b4d-2e03783c89e0
0,121,1,1,2.03,3,218.2,88,87.3,17.43,7.5,9e474bba-8242-4b1b-bf2e-ace7a9574fc7
1,83,1,0,0.0,0,337.4,120,77.0,11.37,15.8,19e8160f-4ceb-41a4-8ff2-01665ff41942
0,154,1,1,3.94,1,64.9,76,66.4,9.21,14.6,edac28e3-3d96-44c9-9c61-25551691f911
0,101,1,0,0.0,0,124.8,66,44.0,12.86,13.4,f449b9eb-6c65-42de-8819-44fa21d0314d
0,152,1,1,3.59,5,239.1,105,94.9,10.46,13.3,40ed1067-2656-4797-8ed7-17fbc4950b4a
0,120,1,0,0.0,1,149.2,98,42.0,9.68,11.1,33bc3c15-cc55-4090-b6c0-29bf68c00d52
0,99,1,0,0.0,2,174.1,102,39.0,4.96,7.7,1e7e10b1-f769-4c61-8406-4871e36a147b
0,90,1,0,0.0,1,261.8,128,64.0,11.03,9.6,8fdfa9c3-2070-4c75-96d1-3e9a6b614ef8
1,46,1,0,0.0,2,257.4,67,66.0,13.06,13.4,03b2778e-facd-4d2e-8f56-796266acb8a9
0,121,0,1,2.35,3,254.1,127,82.5,9.01,8.7,60e1cb12-9667-4ce4-aa06-d38a66845516
0,129,1,1,3.08,1,211.0,99,80.8,7.76,11.4,c0e5c67d-94c3-4878-857e-c05517c4fff2
1,93,0,1,3.78,1,225.7,117,86.8,5.98,14.0,5ce13a2b-b9a9-4f0b-bccb-86fe3e78520b
1,72,1,1,1.67,4,96.6,59,60.7,15.77,6.2,0f94de23-59da-4cb1-9b40-75b54a4644e0
0,232,1,0,0.14,1,165.6,104,46.4,9.8,11.8,6fec675d-1d9a-4dc8-9907-46edbb367354
0,106,1,0,0.0,0,158.6,112,46.0,11.0,9.1,4e72461a-1851-42df-94c3-68790d5eb22d
0,116,1,1,2.89,1,232.9,90,81.9,7.61,10.7,1bc3286a-e063-40cc-9441-68c6e73f2184
0,160,1,0,0.0,0,206.3,66,56.0,12.06,11.7,fac04de2-51eb-45c0-9fba-6aac02f58e01
0,64,1,0,0.0,1,219.6,126,64.0,15.17,9.7,aa760b86-4a0b-4505-a84a-a66713e2ba5e
0,107,0,0,0.0,2,194.4,83,55.0,12.39,11.2,1ac3f6b7-a4d4-49fe-b120-48a87354745d
0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0,d1c6c44a-5767-4872-b2c0-ec264e60bc92
0,90,1,0,0.0,1,142.4,126,35.0,6.31,4.6,d437ccc3-4034-4829-a296-8640c23c6289
0,79,1,0,0.0,1,41.9,124,26.0,10.55,11.4,fcf20a9a-ac5e-46f7-b73a-65153050699a
0,117,1,1,2.32,1,80.2,81,56.2,10.95,8.6,7365ecba-0383-43da-9c5e-c63606753fc5
0,89,1,0,0.29,1,178.7,81,53.9,11.69,9.1,01b5027b-049c-4a05-90ea-86f9f9fb3a66
0,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4,251650fa-acba-4483-adfb-6c67f1532485
0,170,1,0,0.21,0,246.4,107,64.1,11.41,9.1,bcafe3d8-7e15-45de-bcf3-7b11282c4f34
0,117,1,0,0.22,1,201.9,86,55.2,10.62,7.8,306a49e4-a915-4829-85eb-48f1d94a80e9
0,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2,b72ac4a3-8a98-4e54-9c93-e37bd5920080
0,177,1,0,0.0,2,232.8,106,55.0,8.76,12.5,d216496e-3946-4ff5-9934-d1229c72a484
0,139,1,1,3.7,0,157.6,129,85.0,12.35,13.7,c9613fa7-02df-4cb7-8fa9-b9bb89bfd7bb
1,112,1,0,0.28,2,266.0,97,66.8,10.73,14.2,bcdfba33-2f77-4969-8c22-324236002ec5
1,80,0,0,0.0,2,189.1,122,52.0,11.16,13.9,c3a85428-edf3-4ecf-9747-42b28a8c9c7b
0,146,1,0,0.0,1,115.6,77,38.0,10.68,10.7,dd37de52-0bf8-4b16-aefb-fa56209006fd
0,99,1,0,0.0,2,128.3,78,41.0,10.77,14.3,80af4647-d484-4c5a-a533-71c2c94242b5
0,115,1,0,0.0,2,195.9,111,53.0,11.35,13.2,769b0f7e-3b20-47e6-819a-999e9fd711b4
0,39,1,0,0.23,1,60.4,158,39.3,15.31,12.4,fcd1dc04-95b5-4ea4-93c8-92cc226b7fc5
0,72,1,0,0.0,0,198.4,147,53.0,10.85,13.1,89501553-d366-4aeb-9baf-e31e5c4cf92b
0,98,1,0,0.0,0,216.8,86,54.0,9.54,11.0,e1a3b09b-c075-4bd3-bc28-203081c6bc92
0,100,1,1,1.92,0,58.8,104,48.2,10.98,7.1,ca027ceb-1f86-4430-8f26-448c57cefef5
0,86,1,0,0.0,0,83.5,96,33.0,11.06,12.6,d2489c2a-c04f-4c16-a5bd-0744e8c5b46e
0,65,1,0,0.0,2,105.7,95,31.0,7.09,6.6,183e82fb-6e0e-4b30-b12e-660a3de44745
0,120,1,1,2.43,1,227.5,81,83.3,11.75,9.0,c05c0fd0-22ae-4e69-9133-5604b8b2f001
0,127,1,0,0.33,2,221.0,100,55.3,8.04,6.8,76ee0634-d488-4e30-8683-0deb8b190269
0,121,1,0,0.0,2,86.1,100,37.0,12.99,9.1,974ff4bc-1603-4f25-9a09-a2bdeb8f1f65
0,3,1,0,0.0,3,185.0,120,49.0,10.19,14.1,c4effd65-c15f-4d31-8199-53eff5a495a7
0,124,1,0,0.0,1,160.9,109,40.0,7.21,12.9,6c12ca18-c738-4582-80bc-a03caa6c4192
0,151,1,0,0.24,4,156.4,108,49.4,11.67,7.7,fcf2fcde-daa8-4667-ab07-ec1e62b14afc
0,83,1,1,4.75,2,191.3,95,101.5,12.54,17.6,05b510a7-e873-4625-b341-f6073790e1f7
0,119,1,1,3.24,3,142.6,77,74.4,10.41,12.0,24d7dc78-ed53-4b30-bc32-e416bc28a8d4
0,152,1,0,0.0,2,140.5,92,40.0,9.34,9.5,da26fe16-ab0d-4fc2-8db8-0bdc108b0ab8
0,124,1,0,0.0,1,193.0,97,41.0,4.49,15.3,130149c1-a737-4d36-bdea-c0ce57f7f67e
0,119,1,0,0.18,2,190.4,74,52.8,10.78,10.0,eefe6773-93fd-48ad-af98-c39219e72963
0,100,1,0,0.0,2,142.5,87,41.0,9.79,7.8,2a903364-6998-4bcf-86c1-401ae8116474
0,95,1,1,3.21,1,129.5,106,76.1,12.45,11.9,67f39b47-d0ab-4db8-869d-803dc6d17f1e
0,172,1,0,0.0,3,215.7,140,50.0,7.32,7.1,c3c8551c-0581-4048-8ca1-515f87bdae98
0,80,1,0,0.0,2,209.9,74,53.0,9.76,8.8,0be32164-99e3-4b0f-985d-d92ec3edc8b0
1,75,0,0,0.0,1,222.4,78,66.0,16.35,8.7,a4bf3319-3615-4ddd-80f4-d07b5741010b
0,73,1,0,0.0,0,213.0,95,53.0,9.44,13.5,5e2c66c5-1eed-4284-9caf-622cfcfb4dba
0,13,1,1,3.05,2,176.6,65,75.5,8.64,11.3,4423f6b9-1403-4328-9db0-d3f12620de7c
0,104,1,0,0.0,1,156.2,93,43.0,9.65,13.1,cc620abb-88a8-4629-b47c-c5125d4bb418
1,159,1,0,0.0,0,167.4,68,41.0,7.19,10.3,1a428a44-1483-496a-aac3-abb3f05454ac
0,116,1,1,1.62,2,183.6,138,65.2,10.19,6.0,b1af634d-cb5a-4af4-99e3-48f504b09c5d
0,3,1,0,0.0,4,139.0,99,45.0,12.54,6.1,54eee592-1634-4392-ada0-421adbde9a4a
0,91,1,0,0.0,3,189.3,100,53.0,11.97,9.9,2c92b71d-a179-4a37-8add-83237b0485e0
0,127,1,1,3.13,1,143.2,99,70.3,8.5,11.6,22516dca-4170-4659-a957-733049f1152a
0,112,1,1,2.78,1,286.6,79,103.8,15.77,10.3,88bdc56e-bf84-406c-9cb9-ce6e365a9923
0,160,1,0,0.0,3,97.5,113,40.0,13.41,13.2,b10ee2cb-1e3a-4639-b49c-fd606acea6f3
1,44,1,0,0.21,3,288.1,112,73.1,12.9,10.2,a917a3ff-edbb-4929-b516-55038cb2fb95
0,99,1,0,0.0,2,128.8,86,40.0,10.2,14.1,3114a122-b031-48d9-b7a2-fcc40ebc150c
0,74,1,1,2.43,1,174.6,107,81.3,15.53,9.0,bb4d6432-cf2d-4e77-bc3c-958de89c11d2
0,94,1,0,0.0,1,207.0,109,50.0,8.37,2.6,9d9e9a04-529c-447b-ba3a-f61d47f231a2
0,155,1,0,0.0,3,181.4,111,46.0,8.39,11.3,796d8990-fc5c-4261-b520-1db21bc5a55e
0,119,1,0,0.0,2,109.2,96,32.0,7.66,9.8,5c11b380-0233-4580-b444-999e0b881072
0,128,1,0,0.0,2,147.7,94,50.0,14.17,6.9,efb584fd-aece-4591-8886-778b51b1f9ef
0,64,1,0,0.0,3,216.9,78,55.0,10.55,11.4,daefb4c1-f07f-4e12-bcc6-2be8152711e0
0,31,1,0,0.28,1,166.1,105,37.8,3.97,12.7,73bc701b-c446-4c2a-bde2-c029ad357844
0,149,1,0,0.0,0,156.0,56,32.0,2.8,8.9,b0da3673-6f62-4885-93c7-07a0f2fa8c3c
0,129,0,0,0.39,1,192.9,131,52.9,9.28,10.9,f2529f8f-b6e9-43e4-8f5e-7a5622dc5940
0,114,1,1,3.51,0,222.8,98,89.1,9.03,13.0,c9dce675-70f5-4ede-b652-13a9f91d566f
0,135,1,1,3.32,1,273.4,141,93.2,7.7,12.3,04d39cc6-e05e-4979-87f0-718a594b9108
0,127,1,1,2.65,1,182.0,80,76.5,10.81,9.8,f92642a9-e518-4e3d-9650-7529c17fc8e8
0,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3,520a133d-c6e2-4f09-b955-b31ae1eed541
0,99,1,0,0.0,0,169.2,70,52.0,13.58,10.6,35917525-193c-4cbb-aaa2-5d4f4c132ce0
0,119,1,0,0.0,1,94.2,108,39.0,13.21,7.3,28a5aa95-38de-437b-8718-0c35db468dbf
1,77,1,0,0.0,0,245.2,87,64.0,12.71,7.5,be2cc1a0-4b84-4761-ba9d-3cb1b7ed6b8c
0,68,1,0,0.2,2,172.7,95,44.0,6.96,11.7,06583da1-d727-4fe5-b2d6-ae3410223f99
0,86,1,0,0.0,1,150.8,85,51.0,14.8,12.5,c8f6431f-b0b9-4754-b69c-12aedb42603d
0,106,1,0,0.0,2,119.2,142,40.0,11.42,8.4,c929e020-1dce-4443-9c73-48d086c4bfab
0,93,1,0,0.0,3,266.0,120,57.0,6.51,13.1,37cfc081-477c-425b-b520-e7f51d459c9a
0,47,1,1,2.11,2,163.5,77,67.1,10.16,7.8,a64db505-df75-4f6e-940b-d4b1e48fe2bc
1,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3,484c2b0f-9e26-4dfe-99a4-cc6d223feb49
0,123,1,0,0.0,0,224.0,99,56.0,10.54,2.1,b4016d98-7ab1-4314-85d1-330239e0ac0f
0,95,1,1,2.73,1,260.8,130,90.3,10.67,10.1,834aacd2-3993-428e-b7f2-8cff734c03d5
0,122,1,0,0.39,1,170.5,94,47.9,8.69,11.3,4f49b35c-218c-4bc6-90cb-65bd0389e973
1,119,1,0,0.0,2,287.1,115,63.0,7.97,13.9,3554212e-2e04-4ae4-a517-f406eda6593c
0,146,0,0,0.0,2,160.1,63,45.0,10.42,9.2,06978a49-a579-48a8-8844-716be3d0113c
1,105,0,1,3.97,0,156.1,89,75.7,5.36,14.7,422729f6-62a9-4c12-be61-9c32e7045990
1,159,1,0,0.0,2,275.8,103,63.0,9.48,7.4,c88f4d79-e789-4254-8c8a-bd1e5f5d0955
0,9,1,1,2.73,1,214.1,108,78.3,8.46,10.1,6bed3d97-d7c9-4e5c-a0c7-1228fb58a3f3
0,42,1,0,0.0,0,196.5,89,54.0,12.07,4.0,009e2034-c830-4e48-9868-67ca3933452b
0,48,1,1,3.56,1,141.1,109,79.6,11.24,13.2,17d6b390-b240-42ea-b643-7fee8cc2112f
0,87,1,0,0.0,1,205.2,106,44.0,4.98,13.4,42802d48-b799-464e-825a-ac95491e9c5b
0,57,1,1,2.57,0,213.0,115,78.7,9.56,9.5,aa90eb2f-2598-421a-b5d8-669f698f0c95
0,152,1,0,0.0,3,197.1,126,45.0,6.51,7.4,4615c66b-752e-456f-806e-6218d20f5027
0,115,1,0,0.0,0,245.2,105,56.0,7.95,7.2,7e73809a-44bd-4242-b0e6-29b4286b913b
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,7f22eb00-05e9-472b-a1fe-0ceded6e5119
0,80,1,0,0.0,2,148.6,106,44.0,10.54,10.0,4ea5ce3c-022e-44b6-9e43-15bd88c2d371
0,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9,803f468d-bbb4-40d8-ba7c-ac79ecdcd60d
0,107,1,0,0.47,3,212.1,95,53.7,7.51,7.7,dbf393d5-3c8e-4a09-aa1f-7f33954f87ba
0,138,1,0,0.0,5,194.3,83,50.0,9.5,9.0,5deaeabd-5304-49ec-a8ce-9840bb6563c6
1,143,1,0,0.0,0,223.3,99,53.0,8.36,4.5,9a981503-ce53-4a62-b5f8-1b861efff7c1
0,157,1,0,0.0,1,152.7,105,48.0,12.88,9.4,8898b56e-e065-493c-908b-4217ffa65eaf
1,1,1,0,0.0,5,182.1,106,43.0,6.75,10.0,7570f902-83be-4c81-b1f0-189d35719855
0,95,1,0,0.0,1,175.2,91,51.0,12.22,7.5,51d65a69-09eb-4a71-a602-bb5ec43c4b66
0,76,1,0,0.0,0,204.2,100,60.0,14.63,10.5,2da1dc9f-33cf-4057-bfdd-143ef19385ca
0,94,1,0,0.0,1,245.0,112,57.0,9.02,9.7,6171bf01-8f0d-4c2a-8448-93995c4a0f02
0,135,1,0,0.0,1,246.8,129,58.0,9.39,12.6,c4a0eaaf-c00f-4782-b882-0c72bce4083f
1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9,86565b1b-6718-44d4-ac9d-337c38f2ab93
0,193,1,1,3.32,1,124.0,102,72.2,10.15,12.3,b866bdc5-2ac7-47c7-a210-673cf9e50c80
0,138,1,0,0.0,0,240.8,104,54.0,7.23,11.6,ab2c4731-6a70-46ef-9a18-1d6a31fb2bd7
0,105,1,0,0.0,4,162.3,99,46.0,10.63,11.1,e7be394f-9fcc-43a7-8d22-7bd46d4cafb0
0,25,1,0,0.0,2,134.3,98,41.0,10.12,12.6,a3460416-e40e-4e7f-bb21-ae8e009e7629
0,120,1,0,0.0,2,184.5,103,50.0,10.45,10.2,71a0fcc3-5dc1-45da-b912-b4584931fb50
0,189,1,1,3.08,3,256.7,98,87.8,7.53,11.4,940f8cab-1c1b-4af0-803e-582cbb50d107
0,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4,e4e9e342-ee77-4de7-8617-75e18af79c6d
1,108,1,1,2.46,6,209.5,108,69.6,5.48,9.1,6242371b-2be7-48e9-9ae6-56c23b3ec4e0
0,70,1,0,0.0,0,148.4,110,48.0,13.36,8.9,d99598b8-25f5-4c63-b94e-de007186b8e9
0,126,1,0,0.0,1,122.4,88,34.0,7.19,11.5,2d1e326d-7a68-4596-94ce-9a03657d8bfd
0,102,1,1,3.86,0,214.7,86,102.6,15.72,14.3,ac03d2f6-5426-481e-acd4-75ea52128d38
1,37,0,0,0.0,0,172.9,119,45.0,9.15,9.8,f14c5b38-a66d-4758-88a4-41b9231457fe
0,113,1,0,0.0,0,81.3,116,33.0,11.03,8.9,8c163c93-aa4d-48d8-aaaa-4b17eb0b323d
0,27,1,0,0.0,2,201.2,128,54.0,11.36,8.4,0f47487f-bb13-4e0e-aa32-bb196f8724b2
0,83,1,0,0.0,0,202.3,87,52.0,10.08,6.8,f5e88141-4743-430a-97d3-8abec4e9c3a9
0,53,1,0,0.0,1,164.1,106,46.0,10.3,11.4,7a82ef08-2a8a-4f77-819e-99377bf2e623
0,24,1,0,0.0,0,235.6,132,50.0,5.8,16.2,761da8f0-80c9-4088-aef1-fb2f1d035c82
0,67,1,0,0.0,1,176.2,120,51.0,11.8,10.6,5a0ab933-11a8-4eff-8b35-8f4076833b6a
0,148,1,0,0.0,2,153.6,148,49.0,13.11,9.8,d8651daf-3b6f-4fc1-ba98-8a1d1a048165
0,36,1,0,0.29,3,202.4,115,57.9,11.54,10.2,dcb3057b-7cd0-40eb-896c-26ca7fc492d2
0,163,1,0,0.35,4,178.7,56,52.5,10.79,10.6,3c107a33-0f3a-4d65-bc57-7edd787c5a48
0,76,1,0,0.0,0,169.5,77,40.0,6.2,10.0,ae3b90c7-43c6-4e5c-a5b1-99d365a471df
0,167,0,0,0.0,2,244.8,91,47.0,3.04,10.7,d707dbdc-a807-4a75-a5ae-722854d7bd63
0,146,1,0,0.0,2,169.5,93,49.0,11.55,9.0,dd0cbdb3-3d96-402b-9f23-c0b9b461a5c5
0,99,1,0,0.0,2,190.4,102,46.0,7.91,11.2,5f580318-09a1-4057-8028-186ee575c55a
0,64,1,0,0.0,1,224.8,111,55.0,9.5,9.2,1b7e73c6-7406-4f55-8cc9-795a8b0fad7b
1,115,0,0,0.0,2,122.0,110,40.0,11.01,10.8,b750f9d7-43e9-4c18-b6c6-e06de6ce97b5
0,70,1,1,2.78,1,125.9,101,66.8,9.82,10.3,0f2f1142-fae2-446e-aa6b-eb49f42a5165
0,92,1,0,0.0,2,91.7,90,33.0,9.69,9.2,6b20ffe6-183d-4d2b-903a-1e7c5e8120a7
0,69,1,1,4.43,0,268.8,78,111.3,12.33,16.4,6d47126d-744d-47d5-a94f-ebd5f4655f5b
0,53,1,0,0.0,2,145.1,116,45.0,11.69,7.9,34a069f3-271a-4da9-b344-da0d02588e5b
0,126,0,1,2.62,4,244.9,118,87.2,10.98,9.7,903cc1a4-3705-4360-ba57-c5a221a3aa01
0,90,1,1,3.0,0,193.3,66,86.0,13.17,11.1,1589e53b-716c-4c39-9557-a1bd1a775436
0,92,0,0,0.0,0,264.3,91,59.0,8.05,9.3,088e3f13-d2b5-4652-98b3-21309e1c1833
0,57,1,1,2.24,0,176.8,94,69.4,9.75,8.3,c7e9aa90-ab7e-4b9d-9b5b-d23961903859
0,44,1,0,0.32,1,143.2,77,42.2,8.49,7.6,ee5257de-10b1-42a1-b3a1-46c265c636b1
0,77,1,0,0.0,1,142.3,112,51.0,15.32,9.9,5f8fb4c3-ffea-432a-b180-f1c11b392016
0,106,1,0,0.4,0,223.0,121,52.0,5.51,7.1,60003e0a-3fb4-41b3-a4e8-e92182e2ced4
0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3,3133e72e-ee03-4455-8c39-f2f4e0b82251
0,31,1,0,0.0,0,177.3,129,44.0,7.64,5.1,cf154cc8-2a6c-415d-a418-35c808eea201
0,57,1,1,3.97,1,179.2,105,94.7,14.16,14.7,cd2a774e-f192-4b32-a610-ade06035ed6b
0,143,1,0,0.42,0,119.1,117,49.2,14.39,12.2,7dac92fc-e055-4ff7-aa36-8e4e66ec02d8
0,119,1,0,0.23,2,154.5,129,45.3,9.68,13.4,66b2519c-8281-4f5f-a8d4-11dcd0a878f6
0,90,1,0,0.0,1,167.5,96,41.0,6.96,13.0,12e583e9-d496-4ece-a248-a1118dd8a78d
1,76,1,0,0.0,0,299.5,125,71.0,11.34,13.7,a17165f8-1a55-46e1-8d9d-d68d14dc21e9
1,209,1,0,0.0,3,255.1,124,63.0,11.53,8.5,a0361b7b-27f7-4614-9963-898b09d3d429
0,94,1,0,0.15,0,139.4,95,39.5,7.96,7.7,74c22f3e-32b3-4951-b5d1-48008979cb9b
0,129,1,0,0.0,1,54.7,131,32.0,12.81,11.1,16abef9e-3999-4c83-95c0-f14640644419
0,37,0,0,0.0,2,106.6,76,31.0,7.37,9.6,f11d65c6-3120-4fb1-a7e1-18bf3139480d
0,70,1,0,0.0,3,134.7,96,43.0,11.8,7.6,8b5de767-0684-4326-a6f4-c57d185f4002
1,115,1,0,0.0,1,286.4,125,67.0,10.29,6.9,6d7ba76c-0e95-4c14-b770-854def6e716f
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,fc9a115e-9f8c-43d3-9f3f-b968007a65ab
0,125,1,1,2.78,0,268.4,112,92.8,11.11,10.3,04c987b2-6420-4c17-80ed-bd27b61777d0
1,91,0,0,0.0,2,145.0,89,40.0,8.79,16.7,f08c437a-0c7e-4bf4-9e88-269ccd67a016
0,122,1,0,0.0,0,136.7,115,44.0,12.16,8.6,ce7a60e2-2d8b-42c7-82b8-ac3426a7b306
0,67,1,0,0.0,2,109.1,134,31.0,7.12,10.9,8586ffde-70ed-41cc-8fc2-5682d0c70e54
0,107,1,1,2.03,1,114.3,132,57.3,9.99,7.5,3dc78e2e-2cc9-476b-bb56-44f48f9918c8
1,107,1,0,0.0,1,222.3,101,63.0,14.3,12.1,bc7194e3-8c93-4142-a16c-3950b5482da2
1,92,0,0,0.0,3,252.3,120,61.0,10.35,12.0,d85678cf-fa4b-4790-a157-d367bca6023e
1,24,1,0,0.0,2,265.6,86,63.0,10.44,11.1,c984f93a-87dc-4ec4-b725-eb3e568d1a69
0,23,1,1,2.54,1,156.6,84,66.4,8.08,9.4,d5bdf9fa-2f95-4a65-a476-fddeb90d1c15
0,108,1,1,4.19,0,215.9,106,95.9,10.03,15.5,f8f69af7-0487-4ec2-aa2f-54d48507aaaf
0,111,1,1,3.62,2,96.8,123,67.2,8.53,13.4,b7a220b2-1a62-4ba2-bd0a-6a5a6436da85
0,64,1,1,2.05,1,200.4,80,66.5,6.56,7.6,e2840599-5cce-4b40-ab62-a7497764d9d7
0,24,1,1,1.81,1,164.9,110,64.1,10.47,6.7,c2bed339-ec8d-4f28-90cb-20b367aab603
1,95,1,0,0.0,2,269.0,120,66.0,11.69,7.3,d79bc1f7-df1a-464d-939a-4b1e6577b8a7
0,46,1,0,0.21,1,210.2,92,58.1,11.37,13.1,341a0501-c8e7-4a7c-a22d-358c0834dba8
1,33,1,1,3.75,4,157.4,99,74.5,5.9,13.9,236c45ef-900e-4731-9b99-d49aa8b26bf9
0,85,1,0,0.0,0,212.3,107,56.0,11.42,7.7,9a0f5337-c03b-4992-9c6b-f214e9d0c18f
0,34,1,0,0.0,1,180.6,65,55.0,14.02,5.0,8f82cf48-928f-4ee7-a83c-565f0eb7f67c
0,118,1,0,0.43,0,205.2,115,55.3,9.24,7.0,1c550043-9845-4816-aaba-7831c0a1c56d
0,30,1,0,0.0,0,247.4,107,58.0,8.8,11.3,ac39ad9b-51d3-42e4-9558-4973e3492f56
0,114,1,1,3.08,1,206.2,79,88.8,13.0,11.4,5c8e5982-321c-4c41-9d99-e4246a16a030
0,94,1,0,0.0,1,194.1,62,53.0,11.36,15.3,dc224d1f-d0d5-470f-8dce-bda707465dcf
0,58,1,0,0.29,2,243.1,105,63.9,11.57,7.8,6750c1a3-2d86-49e4-bd9f-b0f2ac34a810
0,88,1,0,0.0,1,142.2,107,47.0,13.12,10.1,46158395-b7a3-4864-b117-175321c63486
0,75,1,0,0.0,1,190.5,91,48.0,8.92,13.1,54e73cc1-c218-463c-8175-a662f7e97644
0,90,1,0,0.0,1,200.9,92,49.0,8.22,8.9,90b710b5-2042-46ef-ae1e-90a432e2c61c
0,116,1,0,0.0,3,245.9,73,63.0,12.01,8.9,6c4683ec-1aeb-4e17-88d9-3c03dc11074c
0,126,1,1,2.35,0,278.0,88,92.5,12.66,8.7,fe78e70e-a515-4be0-9eeb-716aec67bca2
0,66,1,0,0.0,2,256.3,135,59.0,9.01,6.2,2463f315-0dc4-4def-8980-720354b782ce
0,98,1,0,0.0,4,221.2,80,56.0,10.68,11.9,ae0123c2-da44-4bab-a19d-60a8a2fd6599
0,125,1,0,0.0,2,212.3,89,55.0,10.77,11.3,5bb6c551-a1b6-4d91-90d4-f314a2d4be34
0,88,1,0,0.31,1,153.5,94,51.1,12.59,8.5,cbdeb248-d64c-4bb9-8034-461a2106b512
0,128,1,1,4.32,1,142.3,73,84.2,9.74,16.0,9cc6a428-269d-4445-915d-132aa6781f9e
0,118,1,0,0.0,2,253.2,122,61.0,10.05,9.7,9ed36eb5-52de-4fa1-9f05-65cd6f946d4c
0,13,1,0,0.0,2,143.1,139,45.0,11.98,7.1,462ce071-e726-4cb2-ad86-bc9a9ac5e035
0,129,1,1,1.59,2,119.6,104,60.9,13.94,5.9,59c173a6-f243-4dee-a52e-241707dd2a41
0,154,1,0,0.0,3,191.4,93,50.0,10.27,10.2,74216589-33b4-41e5-9857-a7a51bb6ff66
0,97,1,1,2.24,3,121.1,105,65.4,13.01,8.3,830bf30a-662d-4b74-9e21-b0ff68f527a6
0,37,1,0,0.3,4,221.0,126,58.0,10.23,6.8,d72f92f8-166a-4861-861c-131121598c05
1,55,1,0,0.4,0,285.7,124,73.0,11.55,14.8,9c974a7b-1d42-411e-a584-8e0891a7f6f1
0,86,1,0,0.0,1,171.8,106,55.0,15.09,9.7,e76d0345-e81d-498e-b23e-1ce87af79491
0,90,1,0,0.32,2,157.9,72,50.2,11.7,12.2,55100e0b-7dd6-4244-ae39-489ca21bda83
0,155,0,1,3.0,1,211.7,121,78.0,6.96,11.1,b3c57405-048c-47b1-a2be-5df471db0a7a
0,74,1,0,0.0,2,157.1,95,45.0,10.66,7.6,b2d38ca8-56bb-4f13-b791-77a26cf91104
0,84,1,1,2.05,3,165.3,97,68.5,11.18,7.6,ad3a6f3b-fe8f-450b-a794-a755d1ce5f17
1,44,1,0,0.0,0,288.8,86,65.0,8.8,9.5,ac18c57b-6ef2-42bc-948b-48ea8967f0b7
1,76,0,0,0.3,1,273.3,66,72.0,13.18,12.0,b7a9d803-f7d2-4260-9f54-cbcc8b92f690
1,162,1,0,0.33,2,217.6,87,64.3,13.95,10.4,07bdcc5c-8396-4095-99c3-151504b165d6
0,153,1,0,0.0,2,122.5,145,45.0,13.67,8.0,548decfb-b617-4ef1-b06e-b667167608ed
0,149,1,1,1.76,0,148.5,106,52.6,5.73,6.5,679d9ac8-d374-4f09-afec-2ae1fa3de1fc
0,91,1,0,0.0,2,134.7,116,48.0,14.77,6.6,1417449f-0174-4668-8d7a-1274e638cadd
